toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,frame_hash
2876.01,110.247353,-21.114638,225.744,110.247353,-21.114638,-8382676567457080652
2877.01,121.311321,-16.595309,805.159,121.311321,-16.595309,1171429118655505036
2878.01,107.358337,-1.732243,474.693,107.358337,-1.732243,3862198021225461658
2879.01,124.319317,-30.632887,602.935,124.319317,-30.632887,-8840088520342142652
288.01,340.307693,-28.032657,215.387,340.307693,-28.032657,-5670746507230746565
2880.01,108.412415,-48.696216,1251.5,108.412415,-48.696216,6400933986741795291
2881.01,109.29759,1.114636,1059.52,109.29759,1.114636,6900020967245432743
2882.01,103.039992,-12.68971,855.978,103.039992,-12.68971,3820557117494265215
2883.01,109.559167,-32.95761,696.926,109.559167,-32.95761,7369917199943281699
2884.01,109.640338,-9.70194,1150.7,109.640338,-9.70194,-1994265195837690064
2885.01,115.517784,-18.889988,1301.56,115.517784,-18.889988,4596143861564993694
2886.01,110.007657,-10.569841,413.673,110.007657,-10.569841,-5491974234499736149
2887.01,121.985508,-39.014522,781.709,121.985508,-39.014522,-5026226028955489842
2974.01,169.921678,-21.249763,1241.9,169.921678,-21.249763,-5892915010806378054
2975.01,157.270287,-20.929269,481.558,157.270287,-20.929269,369009883372182524
2976.01,160.936851,-21.540781,750.393,160.936851,-21.540781,-4365598436649810096
2977.01,143.926518,-60.357476,,143.926518,-60.357476,4039603847910063417
2978.01,145.160952,-26.642033,547.599,145.160952,-26.642033,6408894800043300375
2979.01,151.885665,-43.629408,1322.42,151.885665,-43.629408,-8539289545177793356
298.01,344.060721,-34.361106,957.936,344.060721,-34.361106,3135120931706754083
2980.01,176.258442,-12.411672,729.185,176.258442,-12.411672,2725171744166084936
2981.01,163.487394,-25.524599,527.789,163.487394,-25.524599,7058237629903495696
2982.01,165.802238,-9.96347,314.561,165.802238,-9.96347,-1556557421648811355
2983.01,166.841016,-27.218365,530.686,166.841016,-27.218365,-7038689248017792584
2984.01,166.534888,-25.014827,187.506,166.534888,-25.014827,-447300862126247847
2985.01,166.479877,-27.768338,1262.02,166.479877,-27.768338,-9072101411417373748
2986.01,163.771561,-6.478452,563.149,163.771561,-6.478452,1352839474418721028
2987.01,129.802678,-44.370051,327.463,129.802678,-44.370051,-436257951499798050
2988.01,156.387891,-37.407655,441.41,156.387891,-37.407655,-3410038568026117926
2989.01,171.231675,-27.062362,195.795,171.231675,-27.062362,-7250262993226323586
299.01,10.594621,-48.293622,447.784,10.594621,-48.293622,8910181327487663348
2990.01,154.711314,-41.194007,763.643,154.711314,-41.194007,-4083021221010966708
3079.01,145.306301,-54.34913,1508.11,145.306301,-54.34913,-1447959026093528710
308.01,11.484724,-55.922662,,11.484724,-55.922662,-3492659090926325769
3080.01,143.84521,-57.864852,1068.84,143.84521,-57.864852,-3463476006230995253
3081.01,146.539767,-49.577322,1196.4,146.539767,-49.577322,-441310034723349358
3082.01,195.908072,-19.218984,113.048,195.908072,-19.218984,6829369735646928676
3083.01,191.111635,-14.258179,1007.21,191.111635,-14.258179,-3726785744035949684
3084.01,178.054473,-27.517679,555.622,178.054473,-27.517679,-509679666434428288
3085.01,153.301542,-62.875354,1938.67,153.301542,-62.875354,2365246476787891749
3086.01,159.910145,-48.538112,116.69,159.910145,-48.538112,-8790671202681358671
3087.01,161.280595,-48.649273,780.12,161.280595,-48.649273,4662646390613458438
3088.01,145.38646,-50.939504,,145.38646,-50.939504,-4436347116168264690
3089.01,182.850444,-11.997569,314.298,182.850444,-11.997569,22743557871670055
309.01,358.039579,-15.80105,345.288,358.039579,-15.80105,-2138630456664250911
3090.01,152.074959,-53.287048,,152.074959,-53.287048,5669355324815507830
3091.01,166.624264,-56.05583,1082.78,166.624264,-56.05583,3595541838541752910
3092.01,149.573667,-58.926569,449.139,149.573667,-58.926569,6187112487239975609
3093.01,161.701642,-49.048228,989.462,161.701642,-49.048228,1179212365510611059
3094.01,161.433493,-52.538148,707.151,161.433493,-52.538148,4217704168633970371
3095.01,149.062666,-60.00347,536.222,149.062666,-60.00347,-4008843320405345451
3096.01,197.187667,-28.234466,277.823,197.187667,-28.234466,9113895722919221064
3183.01,225.991509,-51.182394,1085.05,225.991509,-51.182394,1290429484342423194
3184.01,226.648869,-47.225034,649.368,226.648869,-47.225034,463544429438637337
3185.01,200.003563,-47.707563,554.954,200.003563,-47.707563,3551368225835343898
3186.01,147.899643,-62.786004,1403.69,147.899643,-62.786004,-6598529394760893194
3187.01,197.579939,-48.908885,1018.11,197.579939,-48.908885,8934203479855394788
3188.01,147.149005,-64.564647,1072.85,147.149005,-64.564647,-625529644688756330
3189.01,145.2336,-63.487213,1049.88,145.2336,-63.487213,-875169657609390570
319.01,351.290752,-47.945596,182.561,351.290752,-47.945596,929398388845210608
3190.01,156.680692,-66.504894,1679.95,156.680692,-66.504894,-7436259317745114522
3191.01,204.385594,-66.251049,864.432,204.385594,-66.251049,752055998371693088
3192.01,196.373989,-66.385163,860.344,196.373989,-66.385163,-3795185481206544209
3193.01,213.964279,-60.836844,1907.31,213.964279,-60.836844,9112848204707556416
3194.01,213.320899,-60.330954,293.249,213.320899,-60.330954,3576725337704012645
3195.01,216.271435,-53.504985,1216.73,216.271435,-53.504985,15533340461207871
3196.01,212.596515,-60.138326,321.341,212.596515,-60.138326,-7589094935584863059
3197.01,212.282531,-62.268693,1246.7,212.282531,-62.268693,-7472567265854982171
3198.01,225.760711,-37.303281,476.319,225.760711,-37.303281,-1898763348418677954
3199.01,213.95997,-50.538725,439.309,213.95997,-50.538725,-2079569263210414053
320.01,345.522623,-16.360699,379.256,345.522623,-16.360699,-3514712816291213808
3200.01,213.082385,-53.704865,,213.082385,-53.704865,-8310310679162960823
3201.01,192.328452,-68.75053,,192.328452,-68.75053,-582204921911362270
3202.01,212.54751,-51.453035,373.996,212.54751,-51.453035,-7320872331867200338
3203.01,212.569448,-50.104977,813.39,212.569448,-50.104977,4308839036310670945
3204.01,188.601563,-69.758095,1656.76,188.601563,-69.758095,-2058987818995703673
3205.01,218.476437,-24.652822,,218.476437,-24.652822,-8221141606406505783
3206.01,206.103286,-64.496601,1095.74,206.103286,-64.496601,-4101966961098063425
3207.01,175.204109,-65.026903,14728.3,175.204109,-65.026903,-1494505918805807868
3208.01,174.389345,-65.307937,964.011,174.389345,-65.307937,4039318844041228836
3209.01,174.495736,-61.471059,6817.48,174.495736,-61.471059,4060392447195088571
321.01,350.977923,-38.225789,380.053,350.977923,-38.225789,-7142536117542445031
3210.01,173.340353,-63.341897,709.721,173.340353,-63.341897,-5913311987304431498
3211.01,125.684734,-79.967892,622.381,125.684734,-79.967892,-2809905229372368806
3212.01,171.894125,-65.144422,272.762,171.894125,-65.144422,3753778035534227865
3213.01,184.044295,-66.055079,1181.83,184.044295,-66.055079,-7627002610720518801
3214.01,210.678525,-52.863246,392.044,210.678525,-52.863246,4473288960900247222
3215.01,180.050068,-61.656157,868.982,180.050068,-61.656157,6261585275536775230
3216.01,179.457833,-62.327546,7186.76,179.457833,-62.327546,5406903700734396058
3217.01,138.805858,-79.774383,522.663,138.805858,-79.774383,-5593713388922362737
3218.01,206.026527,-32.522975,942.122,206.026527,-32.522975,4977639055444400125
3219.01,178.575415,-62.37515,1227.81,178.575415,-62.37515,1854867551610355822
322.01,63.825203,-56.253674,277.798,63.825203,-56.253674,9085302097607514943
3220.01,178.357087,-61.097733,3327.99,178.357087,-61.097733,8479264475970741910
3221.01,177.688743,-62.75265,2275.78,177.688743,-62.75265,4552238591256990508
3222.01,139.599794,-66.646095,1100.93,139.599794,-66.646095,-1689209069834734872
3223.01,180.606425,-66.529163,2825.07,180.606425,-66.529163,-6620783840682607193
3224.01,180.242096,-69.945817,833.486,180.242096,-69.945817,-4441080921014055674
3225.01,220.32663,-61.611797,,220.32663,-61.611797,48014183122569842
3226.01,170.310352,-66.172341,419.587,170.310352,-66.172341,5654610194162142145
3227.01,168.998194,-69.318291,528.262,168.998194,-69.318291,-2294873074091711914
3228.01,168.864866,-66.837395,769.274,168.864866,-66.837395,-6680917000041557078
3229.01,173.708318,-64.73169,1295.58,173.708318,-64.73169,-1671216863948756044
3280.01,328.277886,-77.198103,793.087,328.277886,-77.198103,5010686018569610801
3281.01,286.528834,-38.990524,467.976,286.528834,-38.990524,4798649487581870162
3282.01,298.522938,-53.381214,470.939,298.522938,-53.381214,404157886030183011
3283.01,288.951272,-56.354296,527.005,288.951272,-56.354296,-8461488037371507889
3284.01,295.191984,-49.420378,511.737,295.191984,-49.420378,-4426728704613501612
3285.01,295.315233,-35.246927,614.218,295.315233,-35.246927,-364837372685012873
3286.01,293.856895,-38.43229,312.259,293.856895,-38.43229,-8129456832196922604
323.01,8.20273,-32.059418,315.141,8.20273,-32.059418,1702966630074619077
3230.01,219.321096,-48.051596,254.27,219.321096,-48.051596,1669023905507958715
3231.01,173.32243,-67.449283,1206.09,173.32243,-67.449283,-5055688839023479726
3232.01,148.00043,-63.075191,825.812,148.00043,-63.075191,7407248058824156743
3233.01,174.569775,-56.962612,1251.25,174.569775,-56.962612,-2605875181597584578
3234.01,189.182345,-52.057029,655.714,189.182345,-52.057029,4383039619324833056
3235.01,207.473849,-46.066514,72.811,207.473849,-46.066514,-5069287329761715423
3236.01,214.31811,-44.33969,717.079,214.31811,-44.33969,-8639859653928719008
3237.01,213.499311,-44.36654,1016.11,213.499311,-44.36654,5250055240995970029
3238.01,208.889334,-52.524511,,208.889334,-52.524511,-7624911942061934303
3239.01,206.981105,-49.721915,967.034,206.981105,-49.721915,4882138912822593121
324.01,8.481996,-50.729434,944.552,8.481996,-50.729434,1765241892104615907
3240.01,206.327123,-50.480521,304.365,206.327123,-50.480521,-2517323940600566557
3241.01,204.13817,-51.044343,300.417,204.13817,-51.044343,8951398168250429464
3242.01,211.181028,-55.447698,676.235,211.181028,-55.447698,176022515624953059
3243.01,210.884268,-55.44311,,210.884268,-55.44311,2992748365038871279
3244.01,207.892594,-59.762737,1206.98,207.892594,-59.762737,-3168050640397567351
3245.01,217.801851,-23.054805,881.501,217.801851,-23.054805,-472751380056307124
3246.01,213.538657,-37.558384,486.177,213.538657,-37.558384,-602570007303549281
3247.01,216.219416,-38.014361,1100.56,216.219416,-38.014361,-6731129942047532141
3248.01,203.846742,-38.28398,576.031,203.846742,-38.28398,4035022906332645669
3249.01,219.568388,-40.751081,691.946,219.568388,-40.751081,-7149688693877645252
325.01,13.877098,-33.512305,180.753,13.877098,-33.512305,4278298537831304239
3250.01,210.096262,-22.34234,410.674,210.096262,-22.34234,5792892670254951087
3251.01,224.78787,-40.870645,728.917,224.78787,-40.870645,-4953757220717880137
3252.01,209.185479,-35.288854,280.347,209.185479,-35.288854,920391274125477980
3253.01,209.183512,-35.292443,277.718,209.183512,-35.292443,-7781827423302327115
3254.01,212.731306,-31.240072,555.221,212.731306,-31.240072,4891952907194468597
3255.01,214.96711,-28.921092,256.899,214.96711,-28.921092,3342493353289460584
3256.01,124.321302,-78.014945,426.474,124.321302,-78.014945,-972960971099980370
3257.01,228.684363,-31.902206,761.766,228.684363,-31.902206,4930466876379699367
3258.01,157.014455,-85.529118,,157.014455,-85.529118,-8261156811026438334
3259.01,202.792828,-58.289062,411.798,202.792828,-58.289062,-1066563009733080592
326.01,356.11482,-46.866601,462.239,356.11482,-46.866601,-6121573730231226807
3260.01,48.785978,-75.72207,599.768,48.785978,-75.72207,748292971049781588
3261.01,47.728524,-73.531972,300.141,47.728524,-73.531972,1444244573921951160
3262.01,46.360258,-74.472778,404.221,46.360258,-74.472778,5356362155767537827
3263.01,300.625098,-74.344504,480.702,300.625098,-74.344504,5101968493291425321
3264.01,286.481864,-35.815774,867.089,286.481864,-35.815774,8985336562814391586
3265.01,299.089231,-60.177164,637.042,299.089231,-60.177164,-7195658684722618017
3266.01,270.950419,-86.309236,334.472,270.950419,-86.309236,6937310538678006557
3267.01,290.91348,-70.609525,714.829,290.91348,-70.609525,7501469716356112088
3268.01,60.057545,-87.911943,272.053,60.057545,-87.911943,-861792156154817445
3269.01,37.613585,-84.053383,489.606,37.613585,-84.053383,4154309593104427791
327.01,343.633009,-34.502725,958.071,343.633009,-34.502725,605487975461455682
3270.01,290.676649,-76.322332,,290.676649,-76.322332,4995955298311164976
3271.01,292.968878,-52.645652,365.226,292.968878,-52.645652,-2614312705415573697
3272.01,126.256924,-85.1578,611.415,126.256924,-85.1578,-2463100496393092060
3273.01,318.360827,-66.481594,396.881,318.360827,-66.481594,-7659292544110872876
3274.01,304.233188,-55.874695,599.012,304.233188,-55.874695,-3770510205188745263
3275.01,318.356223,-73.064186,311.738,318.356223,-73.064186,2950209270542903273
3276.01,295.508668,-59.35635,297.407,295.508668,-59.35635,-6908222957259140289
3277.01,290.856966,-54.330649,273.098,290.856966,-54.330649,209904721799117681
3278.01,291.866861,-62.094877,904.752,291.866861,-62.094877,-5453236360220785885
3279.01,11.092003,-75.629805,614.459,11.092003,-75.629805,-9167492216118505072
328.01,349.487743,-43.925529,659.967,349.487743,-43.925529,-6065264526459232833
3338.01,271.923408,-42.543178,533.245,271.923408,-42.543178,1597955981920763759
3339.01,271.611136,-44.117222,,271.611136,-44.117222,5600251486854806795
334.01,36.498718,-63.647607,199.657,36.498718,-63.647607,633834795817082737
3340.01,270.726679,-55.841807,402.859,270.726679,-55.841807,7666223818360161275
3341.01,268.399733,-59.653938,543.009,268.399733,-59.653938,6917186459699608961
3342.01,266.358966,-56.882951,340.802,266.358966,-56.882951,4389702027007573164
3343.01,275.164944,-39.220957,991.209,275.164944,-39.220957,413463516828098587
3344.01,272.450977,-31.891545,248.097,272.450977,-31.891545,2787016987217171490
3345.01,268.05232,-45.1783,1356.21,268.05232,-45.1783,2036503821283660859
3346.01,283.664945,-47.994244,132.574,283.664945,-47.994244,6518809273184571900
3347.01,118.348267,-36.803031,491.072,118.348267,-36.803031,-205477934361712256
3348.01,117.924589,-37.171337,820.182,117.924589,-37.171337,-8966366575614391592
3349.01,108.967811,-4.24652,574.167,108.967811,-4.24652,-6705818823874884149
335.01,21.32225,-39.947872,472.613,21.32225,-39.947872,-6542000449793977740
3350.01,141.699699,-38.626819,112.087,141.699699,-38.626819,5948622823270412185
3351.01,162.916411,-44.985551,388.82,162.916411,-44.985551,1837152857368510220
3352.01,64.841462,-74.585973,281.692,64.841462,-74.585973,2362274887576220196
3353.01,106.529815,-75.819559,78.7577,106.529815,-75.819559,9179937882213897516
3353.02,106.529815,-75.819559,78.7577,106.529815,-75.819559,4170408765558063059
3287.01,292.757611,-31.633962,988.609,292.757611,-31.633962,-4278870285978672163
3288.01,297.110316,-43.018001,200.5,297.110316,-43.018001,4006459451877529908
3289.01,289.343349,-33.054784,915.052,289.343349,-33.054784,6838222788599700643
329.01,351.321095,-15.634631,284.388,351.321095,-15.634631,6230712959755964943
3290.01,289.140291,-34.781754,369.444,289.140291,-34.781754,-3239011885697985494
3291.01,286.967116,-63.991599,363.935,286.967116,-63.991599,1312051935916397907
3292.01,284.211364,-61.717588,894.68,284.211364,-61.717588,-8755100410511619721
3293.01,282.51078,-62.094156,1270.93,282.51078,-62.094156,5974932042543372282
3294.01,279.640407,-62.301798,286.439,279.640407,-62.301798,-9032723876412616904
3295.01,282.011353,-57.545386,981.113,282.011353,-57.545386,7481101110900386098
3296.01,281.55889,-57.694363,437.919,281.55889,-57.694363,-5076454225487621805
3297.01,264.825476,-87.299445,900.488,264.825476,-87.299445,1363012195050915797
3298.01,274.804997,-71.793902,588.129,274.804997,-71.793902,3939796672442346840
3299.01,281.311417,-47.086382,417.019,281.311417,-47.086382,-7076397057054468138
330.01,358.751682,-22.538908,200.326,358.751682,-22.538908,-5078800332324148466
3300.01,246.034734,-82.550772,791.797,246.034734,-82.550772,-583502773561775945
3301.01,240.470403,-78.602561,786.257,240.470403,-78.602561,-2260513212234029864
3302.01,185.130699,-84.916673,705.625,185.130699,-84.916673,-2310924322561779874
3303.01,284.048901,-70.249425,615.178,284.048901,-70.249425,2937803654833405693
3304.01,270.132239,-52.68301,502.336,270.132239,-52.68301,106618646043569267
3305.01,269.546056,-62.477432,394.443,269.546056,-62.477432,616998338482598261
3306.01,161.042028,-86.319954,403.582,161.042028,-86.319954,4212647291063016121
3307.01,161.036801,-86.316421,560.726,161.036801,-86.316421,7170986084312317379
3308.01,274.046382,-65.608083,,274.046382,-65.608083,-1501820431123277569
3309.01,271.991949,-49.555097,288.963,271.991949,-49.555097,4375554256526087585
331.01,20.419256,-42.481783,939.136,20.419256,-42.481783,-8259792854820481217
