pl_name,hostname,pl_orbper,frame_hash
Kepler-18 d,Kepler-18,14.8589085,-5306873612505679924
WASP-87 b,WASP-87,1.68279422,1774889602179232170
WASP-8 b,WASP-8,8.15872656,6775460182034666983
WASP-94 A b,WASP-94 A,3.9502001,-6584246488375050549
WASP-75 b,WASP-75,2.4841976,-2833893416770262327
WASP-76 b,WASP-76,1.80988043,-7784897903316407573
WASP-77 A b,WASP-77 A,1.360028949,-8280317952756411433
WASP-78 b,WASP-78,2.175185,6537138952094762245
WASP-79 b,WASP-79,3.66239163,7869022937550280797
WASP-7 b,WASP-7,4.95464969,3542226493533156232
WASP-80 b,WASP-80,3.06785251,-5905944132443021057
WASP-95 b,WASP-95,2.18466642,-3848390039771742428
WASP-96 b,WASP-96,3.42525674,8580730451469485152
WASP-97 b,WASP-97,2.07275965,1430062227231641136
XO-1 b,XO-1,3.94150468,6985161253242546935
XO-2 N b,XO-2 N,2.61585982,5815469869434152370
XO-3 b,XO-3,3.19152449,-3026285949850387975
XO-4 b,XO-4,4.12506679,5777947223598868385
TOI-5799 b,TOI-5799,4.164753,-4251957921626849682
HAT-P-1 b,HAT-P-1,4.46530031,-7030160397481252251
WASP-11 b,WASP-11,3.72247975,43292112479606230
HAT-P-13 b,HAT-P-13,2.91624121,1169400968557930462
HAT-P-16 b,HAT-P-16,2.77596727,-2605769514392264836
HAT-P-22 b,HAT-P-22,3.21223265,-8917118554342811678
HAT-P-30 b,HAT-P-30,2.8106007,-5313585710681982415
KELT-3 b,KELT-3,2.70339023,5607256754274600043
Qatar-2 b,Qatar-2,1.33711644,-823021782638387136
WASP-8 b,WASP-8,8.15872562,-364325212300258761
WASP-50 b,WASP-50,1.955092447,-4016177895490036255
WASP-77 A b,WASP-77 A,1.360028898,-2054199664248590169
XO-2 N b,XO-2 N,2.615859462,6095406579645773115
KELT-7 b,KELT-7,2.73476541,8708654165296949816
KELT-7 b,KELT-7,2.73476468,-3181630517527709305
WASP-62 b,WASP-62,4.41193897,992632020018398578
WASP-74 b,WASP-74,2.13775257,6515609588360505566
WASP-76 b,WASP-76,1.80988158,-6412837382438480592
WASP-76 b,WASP-76,1.80988452,-8364392482569914218
WASP-76 b,WASP-76,1.80988198,5152548076588632899
WASP-74 b,WASP-74,2.1376682,-374025904555727661
GJ 1132 b,GJ 1132,1.62892911,980696639339946011
WASP-39 b,WASP-39,4.0552842,-747535037652339340
KELT-3 b,KELT-3,2.7033904,4567225564813707551
WASP-50 b,WASP-50,1.955096,-3911273892783484153
WASP-52 b,WASP-52,1.74977464574,-8034599625195364640
GJ 436 b,GJ 436,2.64389788,-7865073572451565511
HAT-P-13 b,HAT-P-13,2.9162382,5929365595943358132
HAT-P-16 b,HAT-P-16,2.775970244,-8129776331669383489
K2-133 b,K2-133,3.07133,7644537913445835389
Kepler-41 b,Kepler-41,,-945256216121542036
WASP-2 b,WASP-2,2.1522254,4146850254633466084
KELT-14 b,KELT-14,1.7100588,-8484681887125939503
WASP-48 b,WASP-48,2.14363592,721550230239101254
WASP-77 A b,WASP-77 A,1.3600306,1378694940821223201
TrES-2 b,TrES-2,2.4706132,-1985593275098342010
CoRoT-1 b,CoRoT-1,1.508976552,6293578790184871206
HAT-P-1 b,HAT-P-1,4.4652968,3203876508624516628
HAT-P-22 b,HAT-P-22,3.2122312,-4198621339299896853
TrES-4 b,TrES-4,3.5539246,1181343072692147027
WASP-12 b,WASP-12,1.09142119,2071469392368547709
WASP-1 b,WASP-1,2.51994529,2582747944825647840
WASP-33 b,WASP-33,1.21987016,-928223111389080578
WASP-36 b,WASP-36,1.53736423,-2323962094434505347
WASP-36 b,WASP-36,1.53736596,-3177376437416929512
HAT-P-7 b,HAT-P-7,,4649729160115156591
HD 209458 b,HD 209458,3.525,7016279672722259363
HAT-P-41 b,HAT-P-41,,-1062778114087763963
HAT-P-23 b,HAT-P-23,,-6705929219298727887
XO-3 b,XO-3,,40109925354266040
KOI-13 b,KOI-13,,-8778493848558859902
WASP-67 b,WASP-67,4.61,-155432878412059139
WASP-104 b,WASP-104,1.7554137,-357827666076922145
WASP-94 A b,WASP-94 A,3.9501907,-2128242296218178360
WASP-94 B b,WASP-94 B,2.00839,-6933392655573578784
HAT-P-32 b,HAT-P-32,2.15000805,1632727712292267743
WASP-69 b,WASP-69,3.8681382,2845080735178990617
WASP-28 b,WASP-28,3.40884,335894835892086268
Qatar-2 b,Qatar-2,1.33711647,2372880381690734200
WASP-43 b,WASP-43,0.81347409,-2359809898110296597
Kepler-5 b,Kepler-5,3.548469,-848172218973100926
HAT-P-7 b,HAT-P-7,2.2047304,-6724262544692453550
Kepler-6 b,Kepler-6,3.234702,-7431421832684797250
TrES-2 b,TrES-2,2.47061323,-9125478477530754093
CoRoT-1 b,CoRoT-1,1.5089686,-4467031839115142098
TrES-3 b,TrES-3,1.306187,8092692922450487573
XO-4 b,XO-4,4.1250828,5537889833636695999
Kepler-720 b,Kepler-720,4.7083374808,5876138225472359599
HAT-P-35 b,HAT-P-35,3.646706,-7226264491127123887
TOI-421 b,TOI-421,5.19768583561,507618070420898267
Kepler-670 b,Kepler-670,2.816504904,2960512914921107714
Kepler-708 b,Kepler-708,3.167893418,5513533124875051020
Kepler-1208 b,Kepler-1208,11.08507637,-1913164850745886069
HD 114082 b,HD 114082,109.75,-6220957014185303304
TOI-2525 c,TOI-2525,49.24455987657,5564366304396645150
HAT-P-45 b,HAT-P-45,3.12899225,-3396521281847135424
WASP-58 b,WASP-58,5.01718,-5861558910532230519
TOI-451 b,TOI-451,1.858703,-1636417849781925294
55 Cnc e,55 Cnc,0.736539,-494122833410192274
Kepler-522 b,Kepler-522,38.5833679,-3550627413328832078
Kepler-396 c,Kepler-396,88.51067812,-8342493625590410995
TOI-813 b,TOI-813,83.8911,-4925647563873386631
WASP-131 b,WASP-131,5.3220117,5959980685269702697
WASP-140 b,WASP-140,2.23598437,-5736512984921322541
XO-1 b,XO-1,3.94150465,1749719925321056734
XO-2 N b,XO-2 N,2.61585906,-670254952776944772
XO-3 b,XO-3,3.191524,1787020624486734932
XO-4 b,XO-4,4.1250672,3184363457939281270
TrES-3 b,TrES-3,1.30618628,-9070580283728070119
Qatar-1 b,Qatar-1,1.42002433,-1081097483474584837
HD 206893 b,HD 206893,10600.0,-569707775754868451
MASCARA-1 b,MASCARA-1,2.1425095,-414477545949221492
WASP-69 b,WASP-69,3.86814921753,-5759182052691413665
HAT-P-40 b,HAT-P-40,4.45714437131,-8351880635894983104
HAT-P-8 b,HAT-P-8,3.07632903681,-6171021203607217181
WASP-21 b,WASP-21,4.32262294186,-4093955621357210013
WASP-10 b,WASP-10,3.09274321358,-598017726166428325
HD 209458 b,HD 209458,3.5247546,5220828009774808773
HD 206893 b,HD 206893,9350.0,368566077016956874
HD 206893 c,HD 206893,2090.0,2048636409432573886
HAT-P-18 b,HAT-P-18,,2257001042003145213
WASP-1 b,WASP-1,2.5199145567,-3977608978611381709
MASCARA-1 b,MASCARA-1,2.14877381,-5924523899322288538
HAT-P-32 b,HAT-P-32,2.14999072037,9098834485935938167
Proxima Cen d,Proxima Cen,5.122,1041296684560980280
HAT-P-15 b,HAT-P-15,10.86149106925,6825845862786116280
TOI-6223 b,TOI-6223,3.8553342,-3979501820491401801
Proxima Cen b,Proxima Cen,11.1868,2188382333037076823
Proxima Cen b,Proxima Cen,11.185,-6859844067624860763
WASP-101 b,WASP-101,,-6009696947487265474
KELT-9 b,KELT-9,1.4811235,-2606641671015251309
WASP-79 b,WASP-79,3.662392,1210090236937181629
WASP-104 b,WASP-104,1.75540644,3401608111199518596
HAT-P-2 b,HAT-P-2,5.63346964,-3712778501960588970
HAT-P-2 c,HAT-P-2,8500.0,8526572466947916719
WASP-127 b,WASP-127,4.1780619,8345476080053407998
WASP-79 b,WASP-79,3.66239344,-4729958011702169762
WASP-62 b,WASP-62,4.41194014,-5201929000216073791
WASP-17 b,WASP-17,3.73548546,98101314442085011
HAT-P-19 b,HAT-P-19,4.00878322,-6945722816817854918
HAT-P-12 b,HAT-P-12,,4964788559504966593
WASP-6 b,WASP-6,,-5612772270809170052
WASP-17 b,WASP-17,,-949139283212438464
WASP-39 b,WASP-39,,-2368262931884145399
CoRoT-2 b,CoRoT-2,1.74299705,2022349575285774872
GJ 1132 b,GJ 1132,1.6289304,-1866982871412907052
GJ 436 b,GJ 436,2.643897621,1657135458151037173
HAT-P-12 b,HAT-P-12,3.21305762,4771514087373551018
HAT-P-13 b,HAT-P-13,2.91624268,-5275912282804816152
HAT-P-15 b,HAT-P-15,10.86345165,4986678086824437426
HAT-P-16 b,HAT-P-16,2.77596748,-4157896466541648995
HAT-P-18 b,HAT-P-18,5.50802941,-2798547303025842330
HAT-P-19 b,HAT-P-19,4.00878423,6294953261722571188
HAT-P-1 b,HAT-P-1,4.46529913,-858574118674183690
HAT-P-20 b,HAT-P-20,2.87531773,-7979945597051258766
HAT-P-22 b,HAT-P-22,3.21223218,2183703615711509693
HAT-P-23 b,HAT-P-23,1.212886397,5063307049703330297
HAT-P-2 b,HAT-P-2,5.63346785,-6081076296009495709
HAT-P-30 b,HAT-P-30,2.81060097,2235672638678887474
HAT-P-32 b,HAT-P-32,2.150008197,-1810958751575292373
HAT-P-33 b,HAT-P-33,3.47447703,-6407038084046680982
HAT-P-34 b,HAT-P-34,5.45264682,2854808631330235021
HAT-P-38 b,HAT-P-38,4.64032787,1747079721322061811
HAT-P-3 b,HAT-P-3,2.89973815,5121330546189969821
HAT-P-40 b,HAT-P-40,4.4572184,-4932523815931734948
HAT-P-41 b,HAT-P-41,2.69404968,-7480185552744076114
HAT-P-4 b,HAT-P-4,3.05652301,-4766004338322734080
HAT-P-5 b,HAT-P-5,2.78847323,7171613768280744022
HAT-P-6 b,HAT-P-6,3.85299668,2210279838975010397
HAT-P-7 b,HAT-P-7,2.204736003,6759747145947620224
HAT-P-8 b,HAT-P-8,3.07634347,7658978260012740635
HD 149026 b,HD 149026,2.8758885,5165615001554699916
HD 189733 b,HD 189733,2.218574944,-5876413150927117977
HIP 9618 c,HIP 9618,52.563491,1776154409683717457
WASP-20 b,WASP-20,4.8996284,-3896821089899086160
KELT-10 b,KELT-10,4.1661265283,-280693249349207924
Kepler-762 b,Kepler-762,3.7705565,3344392864960140905
HATS-59 b,HATS-59,5.4161129,-2504240346451426519
K2-199 b,K2-199,3.2253993,-3457295477825230594
K2-34 b,K2-34,2.995654,8275995188586770270
HIP 41378 c,HIP 41378,31.71802083162,5198346946777369302
KOI-94 c,KOI-94,10.4236774,2618721710727218383
HATS-41 b,HATS-41,4.1936623,-3478667837092951075
WASP-61 b,WASP-61,3.8558986,-4078128464651028234
Ross 176 b,Ross 176,5.0066338,-3448907363730728186
WASP-69 b,WASP-69,3.86813881,6631164862244046778
WASP-4 b,WASP-4,1.338230994,-3500612614388169190
WASP-107 b,WASP-107,5.7214742,-35271100742301857
TOI-5799 b,TOI-5799,4.164663198,-8380822992632733383
HAT-P-3 b,HAT-P-3,2.89973797,6412261048688537107
HAT-P-33 b,HAT-P-33,3.47447773,-3685293664871924284
WASP-107 c,WASP-107,1088.0,-4084583701228811582
WASP-12 b,WASP-12,1.091418901,8032444641380134886
GJ 436 b,GJ 436,2.643897528,4060814530267676019
WASP-131 b,WASP-131,5.3220125,-45719605246491649
WASP-77 A b,WASP-77 A,1.360029395,-1193882757282440572
WASP-107 b,WASP-107,5.72148722,8113463571058848625
WASP-43 b,WASP-43,0.81347407,-4272364777421272227
TrES-4 b,TrES-4,,1830435865187008080
KELT-11 b,KELT-11,4.73620865,4810295288311176406
WASP-127 b,WASP-127,4.178062,6548679338100911650
WASP-96 b,WASP-96,3.4252565,-1014929797046033867
Proxima Cen d,Proxima Cen,5.12338,-7810260244342814331
Proxima Cen b,Proxima Cen,11.18465,5104958344587905370
TOI-1238 b,TOI-1238,0.764597,-8326676669650497667
TOI-1238 c,TOI-1238,3.294736,-7412691058777638649
GJ 536 b,GJ 536,8.70874,-5988503694031684920
GJ 536 c,GJ 536,32.761,-6615455274409998824
WASP-4 b,WASP-4,1.338231602,4798485953868653313
WASP-67 b,WASP-67,4.61444783554,3064667798492572677
TOI-1743 b,TOI-1743,4.266046,-2758048541913146161
TOI-5799 b,TOI-5799,4.164507,5343338483435318579
TOI-5799 c,TOI-5799,14.010449,-8839422345308864462
TOI-6223 b,TOI-6223,3.855219,-8352795370573919641
WASP-6 b,WASP-6,3.3610026,-4867669241390953598
WASP-96 b,WASP-96,3.4252567,8880533982183381519
TOI-7510 b,TOI-7510,11.53172727214,-2161070267144828966
TOI-7510 c,TOI-7510,22.57099907595,3931228645020696869
TOI-7510 d,TOI-7510,48.86217278727,-1038720928222025558
WASP-74 b,WASP-74,2.13775138,3464624817324874169
WASP-121 b,WASP-121,1.27492504,-3421114539946169169
WASP-76 b,WASP-76,1.809886,-3503091533945664492
TOI-7510 b,TOI-7510,11.530869,-5120015200250805214
TOI-7510 c,TOI-7510,22.5687423,2084665471387986249
TOI-7510 d,TOI-7510,48.864468,-5315118588983258185
HD 206893 b,HD 206893,,-4012432153814678339
HD 80606 b,HD 80606,111.436765,5612535091041283129
WASP-140 b,WASP-140,,-3925296176492679593
HAT-P-16 b,HAT-P-16,,-8374233599619939753
WASP-76 b,WASP-76,,-8046390310546121942
CoRoT-2 b,CoRoT-2,1.743,-4744922354769301005
WASP-4 b,WASP-4,1.338,5368948059814471423
WASP-12 b,WASP-12,1.091,8849358300080690261
WASP-19 b,WASP-19,0.789,2148869726963882815
XO-3 b,XO-3,3.192,8740053355334148636
TrES-3 b,TrES-3,1.306,5792654630437210505
WASP-5 b,WASP-5,1.628,-5728301920425636293
WASP-4 b,WASP-4,1.338231395,5079984217604609401
HAT-P-16 b,HAT-P-16,2.7759712,-729390538411424364
WASP-21 b,WASP-21,4.3225186,-6954802429275483254
WASP-19 b,WASP-19,0.7888396,582253762740507810
WASP-103 b,WASP-103,0.9255456,1622033298930627410
WASP-52 b,WASP-52,1.74978119,1938987431274925036
HAT-P-15 b,HAT-P-15,,-3892852907508661365
KELT-16 b,KELT-16,0.96899306,-6973843120232810579
TOI-7510 b,TOI-7510,11.5075,-6163459785207082280
TOI-7510 c,TOI-7510,22.5644,-2413897381842654684
TOI-7510 d,TOI-7510,48.9244,-1387747902327916862
KMT-2022-BLG-1818L b,KMT-2022-BLG-1818L,,-1411273395744277002
KMT-2022-BLG-1818L c,KMT-2022-BLG-1818L,,-8565582940418559854
TOI-5422 b,TOI-5422,5.377219,3323928923292120032
KELT-6 b,KELT-6,7.845582,7844744834048138406
WASP-8 b,WASP-8,8.15872,3311888642483885458
WASP-38 b,WASP-38,6.87187,5543375287062629172
GJ 436 b,GJ 436,2.643898,-2657001968527776644
GJ 1132 b,GJ 1132,1.6289287,-7934300221149908093
Kepler-1370 b,Kepler-1370,20.2641684,-8174667949008704826
Kepler-1419 b,Kepler-1419,42.52146,-4448351792041278974
Kepler-181 c,Kepler-181,4.30214379,6652160411226565523
Kepler-265 e,Kepler-265,67.8321638,2633227728252473747
Kepler-356 c,Kepler-356,13.12158072,3797908595569037719
Kepler-1892 b,Kepler-1892,6.33127,7764217656985664882
WASP-29 b,WASP-29,3.922727,6486026315048279808
HAT-P-15 b,HAT-P-15,10.863502,2356995292381755619
WASP-62 b,WASP-62,4.41194,8375281490741761359
WASP-13 b,WASP-13,4.3530135,7340767893313261839
WASP-32 b,WASP-32,2.718659,6872508204925261962
HD 189733 b,HD 189733,2.21857567,-1689327374666191979
WASP-18 b,WASP-18,0.94124,-861979969640299577
WASP-18 c,WASP-18,2.1558,-6582999523836491615
HAT-P-8 b,HAT-P-8,3.0763776,770804246641114329
KELT-11 b,KELT-11,4.7362083,-9108702662140735661
WASP-21 b,WASP-21,4.322513,-6209642617248592281
WASP-100 b,WASP-100,2.8493819,-5302288825686299916
WASP-62 b,WASP-62,4.41193858,-5540903484303681925
WASP-127 b,WASP-127,4.17806203,-2083495957778194161
KELT-11 b,KELT-11,4.73620495,-3314209597177368731
WASP-21 b,WASP-21,,-7440370706528143451
HAT-P-5 b,HAT-P-5,2.7884732,2854273395621603013
Kepler-5 b,Kepler-5,3.54846,-6274217206847138452
Kepler-6 b,Kepler-6,3.234723,-5073306294612020307
WASP-21 b,WASP-21,4.322482,9192860288547264954
WASP-24 b,WASP-24,2.34121242,4004142916463935606
HAT-P-20 b,HAT-P-20,2.875317,-2602542614595793239
Qatar-1 b,Qatar-1,1.420033,-3222417153879762036
HAT-P-1 b,HAT-P-1,4.46529,-4638038920451641803
WASP-1 b,WASP-1,2.51995,5507116276744454310
WASP-4 b,WASP-4,1.33823204,8114019797341881697
GJ 536 b,GJ 536,8.7076,2124786862407140690
KELT-11 b,KELT-11,4.73626,-1217842757520459271
WASP-10 b,WASP-10,3.0927616,-3606257317220945022
Kepler-12 b,Kepler-12,4.4379629,1212131486506070517
GJ 1132 c,GJ 1132,8.929,-3378790846600508910
HAT-P-8 b,HAT-P-8,3.07634,-467373035300158532
XO-3 b,XO-3,3.19154,1324573408839346137
KELT-3 b,KELT-3,2.70339,-269476154477098092
WASP-33 b,WASP-33,1.21987089,973827614573663093
HD 149026 b,HD 149026,2.87588874,1413029223151043768
HD 189733 b,HD 189733,2.218555,-2499646246465570000
HD 209458 b,HD 209458,3.52476,-9034231537788764727
HD 80606 b,HD 80606,111.43639,2002171307598867869
GJ 436 b,GJ 436,2.643892,6774002905064250604
XO-2 N b,XO-2 N,2.6158597,1121634318197053179
WASP-26 b,WASP-26,2.7566,-8075464237429705498
XO-3 b,XO-3,3.1915426,-4444765031911306394
CoRoT-2 b,CoRoT-2,1.742997,8719413498120125783
GJ 436 b,GJ 436,2.64389751,-1580852025491346123
K2-19 b,K2-19,7.9222,5161384143778001172
HATS-12 b,HATS-12,3.14272,-3549424201914404399
TOI-1117 b,TOI-1117,2.2281625,390934141916368376
Kepler-423 b,Kepler-423,2.6843285,7286021474431633080
TOI-1272 c,TOI-1272,8.6811,6191192927315939425
LTT 1445 A b,LTT 1445 A,5.35877595248,5036059596874284663
TOI-1246 d,TOI-1246,18.654874,-8918237229485042675
HATS-35 b,HATS-35,1.8210014,346572016855132534
HD 17156 b,HD 17156,21.216398,-4755534525413163537
Kepler-68 b,Kepler-68,5.398753927,1996267376747350889
KELT-1 b,KELT-1,1.21749448,-1404280070112919347
KELT-7 b,KELT-7,2.7347749,-1512099450022571140
HATS-11 b,HATS-11,3.6191613,1785185890981561867
GJ 436 b,GJ 436,2.64388312,2861059507797006683
WASP-43 b,WASP-43,0.8,-534439836423307361
WASP-8 b,WASP-8,8.2,8922472600816287213
WASP-77 A b,WASP-77 A,1.4,6941654402055745009
WASP-80 b,WASP-80,3.1,4561166230867040344
GJ 436 b,GJ 436,2.6,7632847430741012106
HAT-P-20 b,HAT-P-20,2.9,-7739748278885494547
HAT-P-2 b,HAT-P-2,5.6,488909538408073028
HD 189733 b,HD 189733,2.2,1366921704034486330
HD 209458 b,HD 209458,3.5,1037079051992279476
WASP-10 b,WASP-10,3.1,9126018708767305715
WASP-18 b,WASP-18,0.9,-374559208001012611
WASP-38 b,WASP-38,6.9,-474471201769513301
WASP-48 b,WASP-48,2.14363544,5290772771461299410
WASP-6 b,WASP-6,3.36100208,2491328830975903044
WASP-80 b,WASP-80,3.06785234,-5722914340589720896
Qatar-1 b,Qatar-1,1.42002406,7610404764268670828
Qatar-1 b,Qatar-1,1.42002586,4182633510286759723
WASP-52 b,WASP-52,1.7497835,3686264728143936675
GJ 436 b,GJ 436,2.64389846,-5213257622098707738
HD 189733 b,HD 189733,2.2185752,2442841065167511265
TrES-1 b,TrES-1,3.03006973,8634727153645208799
XO-2 N b,XO-2 N,2.61585779,665102161452567148
HAT-P-30 b,HAT-P-30,2.8106084,-1654157702542945934
WASP-28 b,WASP-28,3.4088387,-229364018482953354
WASP-36 b,WASP-36,1.5373639,-111653918101591406
WASP-39 b,WASP-39,4.0552765,-6842706755702557652
HAT-P-13 c,HAT-P-13,445.82,-9095155145008107447
TrES-4 b,TrES-4,3.55392771,-7070641368646797339
KELT-7 b,KELT-7,2.73478,4041303223865703996
KELT-14 b,KELT-14,1.7100566,-3241262092824801012
WASP-121 b,WASP-121,,-6914752222082447992
Qatar-2 b,Qatar-2,1.337,-3997291383684628524
WASP-75 b,WASP-75,2.4841905,-1123012026523833841
Kepler-5 b,Kepler-5,3.5484655,-1272264891589602077
Kepler-6 b,Kepler-6,3.23469918,-5623690197465244573
KOI-13 b,KOI-13,1.76358757,-3576500819790445399
Kepler-17 b,Kepler-17,1.48571092,914934410514524363
TrES-2 b,TrES-2,2.47061338,-3511788054294806872
WASP-140 b,WASP-140,2.2359835,7124922575611360940
Qatar-1 b,Qatar-1,1.42002504,2358950218278613465
GJ 1132 b,GJ 1132,,2385399653620916978
WASP-3 b,WASP-3,1.8468355,4272154275120690449
XO-3 b,XO-3,3.19153247,6227710871249261025
Qatar-2 b,Qatar-2,1.33711405,9160827678725681263
WASP-75 b,WASP-75,2.48450535,-3261319035322756268
WASP-3 b,WASP-3,1.846834,389751348268684893
KELT-16 b,KELT-16,0.9689951,-5653145530346224740
GJ 436 b,GJ 436,2.64386,-154642439363834073
KELT-11 b,KELT-11,4.736529,-810363634980862663
WASP-52 b,WASP-52,1.7497798,6327443569333504647
WASP-107 b,WASP-107,5.72149,-5004274155038792169
WASP-10 b,WASP-10,3.0927636,-6521422347676987673
WASP-107 b,WASP-107,5.72149242,-4294646780881412445
WASP-49 b,WASP-49,2.7817362,-5238356258447899100
K2-27 b,K2-27,6.771389,5231792947587745304
WASP-10 b,WASP-10,3.09272826,961933159532361852
WASP-11 b,WASP-11,3.722479,4121025291006921288
WASP-12 b,WASP-12,1.09141964,3431325227293623077
TOI-3593 b,TOI-3593,3.82129767523,1497868095344837415
HAT-P-1 b,HAT-P-1,4.4652992,4146136915313700749
HAT-P-3 b,HAT-P-3,2.89973826,6822778648344099654
HAT-P-4 b,HAT-P-4,3.0565233,2798746309586550010
HAT-P-5 b,HAT-P-5,2.7884735,3427049648016903533
HAT-P-6 b,HAT-P-6,3.8529962,-8778743130538924187
HAT-P-7 b,HAT-P-7,2.2047363,-7490354850005553484
HAT-P-8 b,HAT-P-8,3.0763433,6760481497895764614
HAT-P-12 b,HAT-P-12,3.21305751,-5178250730013540222
HAT-P-13 b,HAT-P-13,2.9162431,-9030039410311488584
HAT-P-16 b,HAT-P-16,2.7759677,6459028264554198111
HAT-P-18 b,HAT-P-18,5.50803,-6650435119392903274
HAT-P-20 b,HAT-P-20,2.87531693,-3511724187318655574
HAT-P-22 b,HAT-P-22,3.212233,1250722967130201473
HAT-P-23 b,HAT-P-23,1.21288644,5288058346592434214
HAT-P-30 b,HAT-P-30,2.8106016,4741902178035496086
HAT-P-33 b,HAT-P-33,3.4744767,5736151782965780734
HAT-P-38 b,HAT-P-38,4.6403288,8507419920006336923
HAT-P-40 b,HAT-P-40,4.4572173,4396278602684661975
HAT-P-41 b,HAT-P-41,2.6940497,6542094344663192400
HD 189733 b,HD 189733,2.21857519,-6189710100515554496
HD 209458 b,HD 209458,3.5247499,-8768454984421480813
KELT-1 b,KELT-1,1.21749399,-7535419718414122156
KELT-3 b,KELT-3,2.7033878,-5728437948817050534
KELT-7 b,KELT-7,2.7347657,-4131137992198427178
KELT-16 b,KELT-16,0.96899328,-8902990671370436457
Kepler-6 b,Kepler-6,3.234699,-3999277483216124307
Kepler-12 b,Kepler-12,4.4379654,7009032855432109646
Qatar-1 b,Qatar-1,1.42002461,1671983932838680162
Qatar-2 b,Qatar-2,1.33711716,-8705770713105575101
TrES-1 b,TrES-1,3.03007008,-4670005593628747748
TrES-2 b,TrES-2,2.47061373,5918527889884189753
TrES-3 b,TrES-3,1.30618639,9002886894818883829
TrES-4 b,TrES-4,3.5539266,-7503915082938543117
WASP-1 b,WASP-1,2.51994713,-8372022097855978822
WASP-2 b,WASP-2,2.15222231,6876508183068253905
WASP-3 b,WASP-3,1.84683511,-3436937503122075266
WASP-5 b,WASP-5,1.62843033,-2973964263684736608
WASP-6 b,WASP-6,3.36100207,-9154981884920972140
WASP-14 b,WASP-14,2.24376628,3313004156198998953
WASP-15 b,WASP-15,3.7520987,-4755735042195465277
WASP-16 b,WASP-16,3.1186037,-6003168827136777929
WASP-18 b,WASP-18,0.94145254,506072601914444546
WASP-19 b,WASP-19,0.788839195,1247065015215835960
WASP-21 b,WASP-21,4.3225038,-8658988851176014183
WASP-24 b,WASP-24,2.3412202,-3872157293289899857
WASP-26 b,WASP-26,2.7565963,-8312737184208835444
WASP-28 b,WASP-28,3.4088353,-1195236642888230585
WASP-29 b,WASP-29,3.9227124,5796381891534926248
WASP-32 b,WASP-32,2.7186631,2452771926356123097
WASP-35 b,WASP-35,3.1615699,-8209651570997863319
WASP-36 b,WASP-36,1.53736541,7367161144641765312
WASP-37 b,WASP-37,3.5774793,3798549976790761988
WASP-43 b,WASP-43,0.81347414,3402609994027816983
WASP-46 b,WASP-46,1.43037222,-8153336659084283922
WASP-48 b,WASP-48,2.1436364,6495458886152499778
WASP-49 b,WASP-49,2.7817366,8508241935545766410
WASP-50 b,WASP-50,1.9550928,-4812065204997724574
WASP-62 b,WASP-62,4.4119395,-7036138213146926110
WASP-64 b,WASP-64,1.57329025,6255516188195016366
WASP-65 b,WASP-65,2.3114217,-6867639415940905820
WASP-67 b,WASP-67,4.6144166,-6973578067566549245
WASP-69 b,WASP-69,3.868139,2451195364417180895
