pl_name,pl_masse,pl_orbsmax
"K2-24 b",19.80000000,
"MOA-2010-BLG-328L b",109.00000000,3.8000000000
"HIP 78530 b",7300.00000000,740.0000000000
"MOA-2019-BLG-008L b",11759.65105900,
"KMT-2019-BLG-1552L b",1287.20504835,2.6000000000
"OGLE-2006-BLG-284L A b",144.00000000,2.1700000000
"BD+63 1405 b",3305.41543280,2.1150000000
"Kepler-24 b",33.30000000,
"Kepler-391 c",450.00000000,0.1640000000
"Kepler-83 d",24.60000000,
"Kepler-82 c",13.90000000,0.2626000000
"MOA-2022-BLG-033L b",12.15000000,2.3100000000
"OGLE-2015-BLG-0966L b",21.00000000,2.1000000000
"1RXS J160929.1-210524 b",2543.00000000,330.0000000000
"TIC 241249530 b",1582.78546686,0.6410000000
"KMT-2022-BLG-0440L b",15.40000000,1.9000000000
"KMT-2019-BLG-0578L b",381.39408840,1.2000000000
"OGLE-2016-BLG-1067L b",140.00000000,1.7000000000
"CoRoT-17 b",781.86180000,0.0481000000
"OGLE-2019-BLG-1492L b",37.10000000,2.7000000000
"OGLE-2013-BLG-0911L b",3150.00000000,17.9800000000
"HD 109988 b",6935.33366915,12.5180000000
"GJ 680 b",7977.49301570,10.1380000000
"KMT-2021-BLG-0171L b",12.10000000,2.9000000000
"KMT-2021-BLG-1689L b",39.00000000,3.3000000000
"KMT-2021-BLG-1689L b",46.00000000,2.5000000000
"OGLE-2019-BLG-1470L AB c",699.22249540,3.2000000000
"KMT-2021-BLG-1554L b",38.13940884,0.7200000000
"NGTS-23 b",194.82881349,0.0504000000
"MOA-2019-BLG-008L b",7627.88176800,
"MOA-2019-BLG-008L b",5720.91132600,
"MOA-2019-BLG-008L b",4767.42610500,
"MOA-2019-BLG-008L b",11441.82265200,
"KMT-2019-BLG-0414L b",680.15279098,9.1200000000
"KMT-2021-BLG-0240L b",127.13136280,2.5000000000
"KMT-2021-BLG-1077L b",69.92224954,1.2600000000
"OGLE-2018-BLG-0506L b",16.30000000,3.0000000000
"OGLE-2018-BLG-0516L b",20.10000000,2.2000000000
"OGLE-2018-BLG-0516L b",20.10000000,2.2000000000
"OGLE-2018-BLG-0516L b",20.10000000,2.2000000000
"OGLE-2016-BLG-1093L b",235.19302118,2.2300000000
"KMT-2021-BLG-1253L b",17.74000000,1.3000000000
"KMT-2021-BLG-1253L b",17.42000000,1.7600000000
"KMT-2018-BLG-0247L b",648.36995028,2.5600000000
"OGLE-2018-BLG-0298L b",44.49597698,2.8600000000
"OGLE-2016-BLG-1598L b",117.59651059,2.5100000000
"Kepler-414 c",29.90000000,
"HD 128311 c",1204.25787000,1.7400000000
"MOA-2008-BLG-379L b",1300.00000000,2.7000000000
"Kepler-31 c",29.50000000,
"MOA-2022-BLG-033L b",12.15000000,2.3100000000
"KMT-2019-BLG-1953L b",200.00000000,
"HD 44219 b",184.34047606,1.2600000000
"TIC 279401253 b",1951.46641898,0.3690000000
"KMT-2019-BLG-1339L b",3880.00000000,0.6700000000
"KMT-2021-BLG-1554L b",38.13940884,0.9600000000
"OGLE-2018-BLG-1126L b",13.66662150,4.0100000000
"KMT-2019-BLG-1216L b",40.36420769,2.8590000000
"KMT-2019-BLG-1216L b",32.10066911,2.5600000000
"MOA-2020-BLG-208L b",46.00000000,2.7400000000
"KMT-2021-BLG-1150L b",279.68899816,4.5000000000
"OGLE-2017-BLG-0640L b",514.88201934,1.1400000000
"OGLE-2017-BLG-1275L b",1802.08706769,1.2100000000
"OGLE-2017-BLG-1275L b",1827.51334025,2.0200000000
"EPIC 229004835 b",10.40000000,0.1237000000
"K2-24 c",15.40000000,
"MOA-2016-BLG-526L b",14.30227832,2.0000000000
"KMT-2021-BLG-1372L b",62.41000000,2.4500000000
"HD 100777 b",390.92894061,1.0600000000
"CoRoT-6 b",937.59850000,0.0854000000
"HIP 65426 b",2860.47000000,92.0000000000
"Kepler-297 b",48.50000000,
"HD 11112 b",2598.56505563,13.3800000000
"KMT-2021-BLG-1077L b",69.92224954,1.2600000000
"KMT-2021-BLG-0240L b",66.74396547,3.1000000000
"KMT-2021-BLG-0119L b",1754.41280664,2.9200000000
"HIP 8541 b",2451.72833160,3.7290000000
"Kepler-16 b",105.83300000,0.7048000000
"OGLE-2016-BLG-0263L b",1300.00000000,5.4000000000
"KMT-2021-BLG-2294L b",22.24798849,1.0700000000
"OGLE-2017-BLG-1375L b",4218.00000000,4.7200000000
"KMT-2019-BLG-1339L b",404.00000000,2.8000000000
"OGLE-2014-BLG-0221L b",22934.49784912,13.5200000000
"OGLE-2016-BLG-1598L b",120.77479466,2.5000000000
"OGLE-2016-BLG-1800L b",823.17557413,1.8800000000
"HIP 39017 b",7500.75040520,22.1000000000
"KMT-2023-BLG-0416L b",13.34879309,3.0400000000
"UCAC4 328-061594 b",6674.39654700,19000.0000000000
"Kepler-328 c",87.48000000,
"KMT-2016-BLG-2321L b",301.93698665,3.5800000000
"OGLE-2017-BLG-0364L b",75.80000000,3.7900000000
"OGLE-2017-BLG-0364L b",20.40000000,1.2700000000
"MOA-2022-BLG-033L b",12.15000000,2.1500000000
"KMT-2024-BLG-0404L c",17.30000000,
"Kepler-53 b",111.00000000,
"Kepler-53 b",17.80000000,
"Kepler-183 c",35.70000000,
"KMT-2021-BLG-1105L b",753.25332459,3.7000000000
"Kepler-419 c",2320.10000000,1.6800000000
"KMT-2023-BLG-0469L b",39.41072247,2.4200000000
"KMT-2021-BLG-0320L b",31.78284070,1.5400000000
"OGLE-2008-BLG-355L b",1500.00000000,1.7000000000
"Kepler-245 d",21.60000000,
"Kepler-23 b",254.30000000,0.0750000000
"Kepler-326 c",17.40000000,
"Kepler-413 b",67.00000000,0.3553000000
"CoRoT-21 b",718.29580000,0.0417000000
"HD 25015 b",2884.92845034,6.2480000000
"Kepler-28 b",479.90000000,0.0620000000
"OGLE-2019-BLG-1492L b",37.10000000,2.7000000000
"OGLE-2018-BLG-0740L b",1400.00000000,3.4000000000
"HD 125612 d",2281.37230545,3.9820000000
"MOA-2022-BLG-091L b",1141.00398113,3.4400000000
"KMT-2021-BLG-0192L b",60.38739733,3.5100000000
"OGLE-2018-BLG-0506L b",16.30000000,3.0000000000
"KMT-2019-BLG-0414L b",619.76539365,1.4000000000
"HD 139357 b",5784.47700740,2.3500000000
"kap CrB b",591.16380000,2.6000000000
"HR 5183 b",1052.01202717,22.8000000000
"HIP 67537 b",4354.24917590,4.9200000000
"HD 115954 b",2685.65003915,4.5300000000
"HD 132406 b",2129.45032690,
"HD 188641 b",9333.03117155,12.0270000000
"HD 165131 b",6038.73973300,3.5900000000
"HD 284149 AB b",8981.83078182,
"HD 155918 c",1878.04805696,13.1830000000
"HD 190984 b",1137.82569706,8.8000000000
"nu Oct A b",762.78817680,1.2500000000
"KMT-2019-BLG-1339L b",397.00000000,2.1500000000
"KMT-2022-BLG-2076L b",279.68899816,5.6700000000
"Kepler-128 b",30.70000000,
"CoRoT-7 c",13.28900000,
"HD 136118 b",5244.16871550,2.3530000000
"Kepler-24 b",11.14000000,
"OGLE-2017-BLG-1049L b",1760.00000000,3.9200000000
"KMT-2016-BLG-1105L b",12.14000000,2.6300000000
"CoRoT-26 b",184.34140000,0.0525000000
"Kepler-226 b",24.00000000,
"CoRoT-6 b",940.77680000,0.0855000000
"HD 98649 b",3082.93554790,5.9700000000
"MOA-2015-BLG-337L b",5720.00000000,3.3000000000
"HD 75302 b",1716.27339780,5.3000000000
"HD 169830 c",2437.42605328,3.0750000000
"KMT-2018-BLG-0247L b",740.54018831,2.1100000000
"Kepler-433 b",896.24000000,0.0679000000
"OGLE-2019-BLG-1492L b",37.10000000,2.7000000000
"Kepler-128 b",42.70000000,
"OGLE-TR-132 b",378.20000000,
"HD 217958 b",166.54208527,3.7580000000
"BD-17 63 b",1639.99458012,
"KMT-2021-BLG-1253L b",22.05000000,1.7200000000
"KMT-2019-BLG-1216L b",28.60455663,2.3590000000
"OGLE-2018-BLG-1269L b",210.00000000,4.5100000000
"OGLE-2018-BLG-1212L b",63.56568140,0.8600000000
"KMT-2021-BLG-0322L b",2034.10180480,
"KMT-2017-BLG-1038L b",640.00000000,1.8000000000
"OGLE-2018-BLG-0799L b",120.77479466,1.2400000000
"KMT-2016-BLG-1836L b",700.00000000,3.6000000000
"Kepler-349 b",94.50000000,
"Kepler-131 b",16.13000000,
"HIP 55507 b",2585.53409095,5.0620000000
"Kepler-79 b",54.10000000,
"OGLE-2011-BLG-0173L b",60.00000000,8.0000000000
"KMT-2016-BLG-1836L b",730.00000000,2.7000000000
"KMT-2021-BLG-1689L b",46.00000000,2.5000000000
"V1298 Tau e",368.68095212,0.2409000000
"KMT-2021-BLG-1689L b",39.00000000,3.1000000000
"kap CrB b",635.66000000,2.8000000000
"KMT-2022-BLG-0371L b",82.63538582,3.4200000000
"OGLE-2018-BLG-0799L b",85.81366989,1.3100000000
"HD 191806 b",3219.60176291,2.8100000000
"Kepler-114 c",40.00000000,
"CoRoT-25 b",85.81000000,0.0578000000
"KMT-2016-BLG-2321L b",298.75870258,3.4100000000
"KMT-2019-BLG-1216L b",42.58900654,2.9870000000
"MOA-2022-BLG-563L b",127.13136280,2.1500000000
"OGLE-2012-BLG-0950L b",35.00000000,2.6000000000
"OGLE-2006-BLG-109L b",231.00000000,2.3000000000
"Kepler-123 b",55.30000000,
"bet Pic c",2606.19293740,2.7200000000
"HIP 56640 b",2151.69831539,4.5500000000
"TYC 8998-760-1 b",4449.62000000,162.0000000000
"HD 111998 b",1525.57635360,1.9100000000
"Kepler-53 c",36.00000000,
"OGLE-2016-BLG-1067L b",140.00000000,1.7100000000
"KOI-1783.01",283.00000000,
"OGLE-2018-BLG-0567L b",101.70509024,2.7200000000
"MOA-2016-BLG-319L b",200.00000000,0.9500000000
"OGLE-2012-BLG-0950L b",41.00000000,2.8000000000
"MOA-2009-BLG-319L b",50.00000000,2.0000000000
"MOA-bin-29 b",180.00000000,0.3900000000
"OGLE-2005-BLG-169L b",13.00000000,2.7000000000
"Kepler-279 d",37.50000000,
"OGLE-2012-BLG-0406L b",830.00000000,3.2000000000
"KMT-2018-BLG-1996L b",346.43296363,4.2700000000
"Kepler-281 d",654.00000000,
"OGLE-2016-BLG-1598L b",222.47988490,1.9200000000
"Kepler-277 c",39.60000000,
"Kepler-32 f",969.22800000,
"KMT-2018-BLG-2602L b",365.50266805,3.8100000000
"OGLE-2018-BLG-0799L b",514.88201934,1.4500000000
"MOA-2016-BLG-227L b",1300.00000000,1.4500000000
"KMT-2023-BLG-0469L b",39.41072247,2.3100000000
"2MASS J04414489+2301513 b",2383.60000000,15.0000000000
"Kepler-317 b",109.80000000,
"OGLE-2015-BLG-0966L b",21.00000000,2.1000000000
"Kepler-104 b",19.60000000,
"Kepler-417 b",11.00000000,
"OGLE-2007-BLG-349L AB c",80.00000000,2.5900000000
"OGLE-2015-BLG-0966L b",21.00000000,2.1000000000
"TCP J05074264+2447555 b",19.00000000,0.7800000000
"OGLE-2018-BLG-0506L b",16.30000000,3.0000000000
"KMT-2021-BLG-1253L b",19.05000000,1.5200000000
"OGLE-2018-BLG-1011L b",570.00000000,0.8000000000
"OGLE-2013-BLG-1761L b",860.00000000,1.8000000000
"VHS J125601.92-125723.9 b",5085.25451200,350.0000000000
"bet Pic b",3496.13000000,
"Kepler-48 b",21.10000000,
"Kepler-29 c",95.30000000,0.1100000000
"HD 145934 b",658.54045930,4.8900000000
"Kepler-272 c",97.80000000,
"HD 224538 b",2075.73732612,2.3750000000
"KMT-2016-BLG-1820L b",1450.00000000,1.0800000000
"Kepler-189 c",22.70000000,
"Kepler-272 b",78.00000000,
"TIC 46432937 b",1017.05090240,0.0206500000
"OGLE-2018-BLG-1367L b",314.65012293,1.2100000000
"Kepler-57 b",25.06000000,
"Kepler-128 c",37.00000000,
"HD 12235 c",3135.69506346,22.2100000000
"K2-33 b",1144.18800000,0.0409000000
"K2-233 d",10.30000000,0.1516000000
"Kepler-277 b",33.60000000,
"Kepler-27 b",2895.31000000,0.1180000000
"GJ 179 b",301.93698665,2.4240000000
"Gaia-5 b",6633.07885409,
"CoRoT-29 b",270.15550000,0.0386000000
"Kepler-20 c",16.10000000,0.0930000000
"Kepler-56 b",22.10000000,0.1028000000
"ROXs 42 B b",2860.00000000,157.0000000000
"Kepler-28 c",10.90000000,
"Kepler-1654 b",158.91500000,2.0260000000
"HD 88986 b",17.20000000,0.5800000000
"CoRoT-3 b",6883.91000000,
"Kepler-57 b",118.10000000,
"Kepler-39 b",5720.70000000,0.1550000000
"OGLE-2014-BLG-0124L b",206.58846455,3.4800000000
"HD 167677 b",905.81095995,2.8770000000
"HD 80869 b",1802.08706769,2.8770000000
"Kepler-34 b",69.92000000,1.0896000000
"Kepler-27 b",41.80000000,
"Kepler-79 b",10.90000000,0.1170000000
"HD 125271 b",3465.60094993,10.8170000000
"Kepler-11 g",25.00000000,0.4660000000
"Kepler-92 b",64.30000000,
"HD 55696 b",1357.12729789,3.0400000000
"HD 81040 b",2301.07766668,1.9460000000
"Kepler-276 d",16.30000000,
"Kepler-122 e",27.70000000,
"K2-139 b",123.00021000,0.1790000000
"Kepler-277 b",87.30000000,
"Kepler-338 b",30.60000000,
"GJ 676 A b",2129.46100000,1.8120000000
"Kepler-56 b",32.00000000,
"Kepler-324 e",235.01400000,
"Kepler-9 b",43.54100000,
"Kepler-105 b",10.80000000,
"Kepler-79 b",12.50000000,
"kap And b",4327.36000000,55.0000000000
"HD 68402 b",2510.84441530,2.2390000000
"KMT-2021-BLG-0748L b",149.37935129,2.4600000000
"KMT-2021-BLG-0240L b",66.74396547,2.8000000000
"HD 86264 b",3909.28940610,2.8730000000
"KMT-2021-BLG-1303L b",120.77479466,2.8900000000
"Kepler-351 c",11.10000000,
"OGLE-2015-BLG-0051L b",230.00000000,0.7300000000
"NGTS-26 b",92.80589484,0.0490000000
"Kepler-23 b",15.20000000,
"KOI-1783.01",71.00000000,
"Kepler-30 c",2892.25300000,0.3000000000
"OGLE-2016-BLG-1093L b",232.01473711,2.0100000000
"KMT-2018-BLG-1990L b",101.00000000,0.6570000000
"OGLE-TR-132 b",362.32620000,
"OGLE-2016-BLG-1190L b",4253.00000000,2.1700000000
"Kepler-539 b",308.29510000,0.4988000000
"HD 32963 b",657.90480249,3.4090000000
"OGLE-TR-182 b",340.07810000,0.0520500000
"HD 196050 b",1493.79351290,2.6500000000
"BD-08 2823 b",2948.49413174,
"HD 181433 d",858.13669890,10.3000000000
"HD 87883 b",6674.39654700,
"KMT-2020-BLG-0414L c",7405.40188310,0.1600000000
"HD 40307 c",1868.51320475,
"Kepler-279 b",4180.93000000,
"EPIC 249893012 c",14.67000000,0.1300000000
"HD 40307 b",1188.99607059,
"MOA-2020-BLG-208L b",69.00000000,2.8800000000
"KMT-2019-BLG-2974L b",88.99195396,2.0000000000
"TIC 4672985 b",4049.13390518,0.3300000000
"Kepler-11 g",300.00000000,0.4620000000
"OGLE-2015-BLG-0966L b",21.00000000,2.1000000000
"Kepler-97 c",344.00000000,
"OGLE-2018-BLG-0506L b",16.30000000,3.0000000000
"GJ 504 b",1271.30000000,43.5000000000
"MOA-2009-BLG-319L b",67.30000000,2.0300000000
"KMT-2021-BLG-0171L b",11.20000000,3.5000000000
"OGLE-2017-BLG-0448L b",190.00000000,0.8700000000
"Kepler-83 b",42.10000000,
"KMT-2017-BLG-0673L b",1166.43025369,2.3400000000
"Kepler-22 b",36.00000000,0.8490000000
"KMT-2016-BLG-1836L b",700.00000000,3.5000000000
"OGLE-TR-111 b",171.62820000,0.0465100000
"Kepler-9 b",43.50000000,
"Kepler-20 c",11.10000000,0.0936000000
"HD 204313 b",1576.42889872,3.2080000000
"KMT-2018-BLG-0087L b",101.70509024,0.6600000000
"MOA-bin-29 b",180.00000000,0.2700000000
"V830 Tau b",222.48100000,0.0570000000
"KMT-2016-BLG-1107L b",1043.00000000,0.3420000000
"KMT-2021-BLG-2609L b",10.17050902,2.3000000000
"MOA-2007-BLG-400L b",260.00000000,6.5000000000
"bet Pic b",2224.81000000,
"OGLE-2017-BLG-0373L b",127.00000000,2.4240000000
"OGLE-2012-BLG-0950L b",30.00000000,2.6000000000
"KMT-2021-BLG-2010L b",340.07639549,2.4200000000
"HD 120084 b",1831.32728113,4.3410000000
"OGLE-2011-BLG-0251L b",170.00000000,2.7200000000
"OGLE-TR-111 b",174.79900000,0.0468900000
"Kepler-24 c",33.60000000,
"KOI-142 c",198.80000000,0.1552500000
"PH1 b",169.00000000,0.6520000000
"GSC 06214-00210 b",4767.45000000,
"HIP 67851 c",2002.20000000,
"ROXs 42 B b",3337.10000000,150.0000000000
"Kepler-418 b",349.61300000,
"HD 219077 b",3359.44626199,6.1300000000
"Kepler-30 b",63.56600000,0.1800000000
"HD 219077 b",3057.50927534,5.9350000000
"OGLE-TR-182 b",320.99500000,0.0510000000
"nu Oph c",7838.32346000,5.9310000000
"OGLE-TR-211 b",238.37250000,0.0510500000
"Kepler-103 c",36.10000000,
"HD 220689 b",381.39408840,3.4330000000
"HD 215152 c",468.79690033,
"HD 120084 b",2034.10180480,4.2100000000
"OGLE-2012-BLG-0950L b",39.00000000,3.1000000000
"HD 224538 b",3655.02668050,2.4440000000
"kap CrB b",689.69110000,2.8000000000
"Kepler-47 c",8899.00000000,0.9910000000
"Kepler-53 c",16.30000000,
"EPIC 249893012 d",10.18000000,0.2200000000
"2MASS J12073346-3932539 b",1589.15000000,55.0000000000
"Kepler-24 c",508.50000000,0.1060000000
"Kepler-53 b",103.10000000,
"HD 69123 b",982.08977763,2.4800000000
"Kepler-245 b",146.78000000,
"Kepler-416 b",58.20000000,
"DENIS-P J082303.1-491201 b",9057.77000000,0.3600000000
"OGLE-TR-10 b",216.12440000,0.0451600000
"HD 86264 b",3117.26101586,2.7630000000
"HD 135625 b",731.00533610,5.4000000000
"KOI-134 c",69.92224954,0.2305000000
"Kepler-84 b",40.00000000,
"OGLE-TR-56 b",413.17900000,0.0238600000
"1RXS J160929.1-210524 b",4000.00000000,330.0000000000
"Kepler-20 d",13.40000000,0.3474000000
"HD 95086 b",1589.00000000,56.0000000000
"Kepler-231 c",24.10000000,
"HD 132406 b",1887.90073758,
"HD 26161 b",9045.39646322,10.0870000000
"HD 25912 c",5252.75008249,17.8480000000
"OGLE-TR-10 b",193.87630000,
"Kepler-9 b",80.09000000,0.1400000000
"BD+60 1417 b",4767.42610500,1662.0000000000
"GSC 06214-00210 b",5300.00000000,320.0000000000
"eps Eri b",209.76674862,3.5300000000
"Kepler-1660 AB b",1586.59940774,
"K2-110 b",17.00000000,
"Kepler-82 f",20.90000000,0.3395000000
"HD 80913 b",7505.20000290,9.9500000000
"Kepler-52 d",88.87750000,
"Kepler-58 b",35.50000000,
"WISPIT 2 b",1557.35919430,54.0000000000
"Kepler-53 c",35.50000000,
"HD 98649 b",2665.30902110,6.2970000000
"Kepler-350 d",12.87230000,
"HIP 79098 AB b",6515.51500000,345.0000000000
"Kepler-328 c",39.40000000,
"Kepler-48 c",14.61000000,
"kap And b",4068.10000000,61.0000000000
"Kepler-82 b",12.15000000,0.1683000000
"Kepler-350 b",26.23380000,
"SR 12 AB c",4131.62000000,
"V830 Tau b",244.72910000,0.0570000000
"HD 190228 b",1938.75328270,2.2930000000
"K2-233 d",21.14000000,0.1522400000
"Kepler-39 b",5689.15700000,0.1539000000
"AB Pic b",4290.50000000,260.0000000000
"Kepler-279 e",56.00000000,
"K2-290 c",246.00042000,0.3050000000
"70 Vir b",2380.45000000,0.4840000000
"TYC 8998-760-1 c",2288.36453040,
"KOI-351 h",203.00000000,
"HD 111232 b",2531.50326176,2.1480000000
"OGLE-TR-211 b",327.35100000,0.0510000000
"Kepler-432 b",182.75225000,0.3025000000
"CoRoT-36 b",216.12331676,0.0660000000
"HD 80883 b",1748.05623850,6.4620000000
"mu2 Sco b",4576.72906080,242.4000000000
"eps Ind A b",2005.49724817,28.4000000000
"HD 43197 c",2500.67390628,8.5400000000
"Kepler-23 d",17.60000000,
"Kepler-32 f",1862.11000000,
"OGLE-TR-132 b",371.86110000,0.0302900000
"HD 224018 c",10.40000000,0.2170000000
"Kepler-30 c",1603.80000000,
"tau Boo b",1891.00000000,
"1RXS J160929.1-210524 b",3000.00000000,330.0000000000
"TYC 8998-760-1 c",1906.98000000,320.0000000000
"KOI-3680 b",613.41190000,0.5340000000
"K2-37 d",12.50000000,
"KOI-1783.02",15.00000000,
"Kepler-20 c",12.75000000,0.0949000000
"GU Psc b",3591.30000000,2000.0000000000
"HD 28254 b",1207.74794660,2.4500000000
"HD 82943 b",534.25000000,1.1830600000
"GJ 463 b",1144.18226520,3.5300000000
"HD 112570 b",1086.97315194,3.9000000000
"Kepler-48 b",14.30000000,
"HD 117207 b",669.34662514,3.7730000000
"eps Ind A b",1032.94750000,11.5500000000
"OGLE-2015-BLG-0966L b",21.00000000,2.7000000000
"OGLE-2017-BLG-1140L b",515.00000000,1.0200000000
"OGLE-2018-BLG-1428L b",240.00000000,3.3000000000
"Kepler-79 d",12.40000000,
"OGLE-2019-BLG-1470L AB c",1716.27339780,3.5000000000
"KMT-2019-BLG-0414L b",1452.47581999,1.1600000000
"KMT-2021-BLG-2478L b",286.04556630,1.8500000000
"KMT-2021-BLG-1105L b",394.10722468,2.7800000000
"OGLE-2014-BLG-0221L b",15452.81714834,13.3000000000
"MOA-2022-BLG-091L b",1141.00398113,3.2600000000
"Kepler-58 c",53.00000000,
"OGLE-2016-BLG-1266L b",3750.37520260,0.4200000000
"Kepler-462 b",53.90000000,
"OGLE-TR-10 b",359.14790000,0.0435000000
"CoRoT-24 c",28.00000000,0.0980000000
"CoRoT-14 b",2437.75610000,0.0268700000
"GJ 876 b",845.30000000,0.2185850000
"GJ 876 e",14.60000000,0.3343000000
"HD 106270 b",3623.24383980,3.3470000000
"MOA-2008-BLG-310L b",23.40000000,1.1000000000
"OGLE-TR-111 b",247.90740000,0.0468900000
"OGLE-TR-111 b",165.27160000,
"FU Tau b",5085.28000000,800.0000000000
"HD 106515 A b",3025.09077783,4.4910000000
"MOA-2010-BLG-073L b",3500.00000000,1.2100000000
"MOA-2011-BLG-293L b",760.00000000,3.4000000000
"MOA-2011-BLG-293L b",760.00000000,3.4000000000
"Kepler-385 c",13.20000000,
"Kepler-161 c",11.80000000,
"KOI-2513.01",7310.05336100,0.5000000000
"K2-10 b",27.00000000,
"MOA-2013-BLG-605L b",21.77000000,4.1300000000
"OGLE-2012-BLG-0950L b",21.00000000,2.1000000000
"OGLE-2014-BLG-0676L b",982.00000000,4.4000000000
"MOA-2016-BLG-227L b",1700.00000000,1.5100000000
"CoRoT-25 b",93.12419000,0.0578900000
"PSR J1719-1438 b",382.80000000,0.0044000000
"bet Pic b",3727.80938570,10.0180000000
"bet Pic b",6356.00000000,8.9000000000
"bet Pic b",2542.53300000,8.0000000000
"gam Cep b",2097.66748620,
"GJ 876 b",723.22350000,0.2083170000
"HD 10697 b",2151.69831539,2.1430000000
"HD 13931 b",889.91953960,5.3380000000
"HD 16175 b",1875.18760130,2.1300000000
"V1298 Tau e",321.00669107,
"Kepler-95 b",13.00000000,
"OGLE-2018-BLG-0740L b",1200.00000000,4.6000000000
"OGLE-2018-BLG-0740L b",1500.00000000,5.0000000000
"OGLE-2016-BLG-1067L b",140.00000000,1.6800000000
"OGLE-2017-BLG-1375L b",3283.00000000,2.9700000000
"KMT-2019-BLG-1715L b",454.49462201,2.8000000000
"TIC 172900988 b",845.70000000,0.8723500000
"Kepler-46 b",1907.00000000,0.1968000000
"VHS J125601.92-125723.9 b",3813.94088400,350.0000000000
"HD 18015 b",1048.83374310,3.8200000000
"HD 25015 b",2993.94359394,6.4500000000
"HD 125390 b",8646.20398403,3.4960000000
"HD 80869 b",1609.80088146,2.9050000000
"HD 111232 c",5740.93451564,17.2500000000
"HD 111232 c",6579.04802490,18.8000000000
"HD 204313 e",6324.78529930,17.9000000000
"HD 75898 c",2698.36317543,7.3900000000
"HD 150706 b",772.32302901,11.5000000000
"HD 14067 b",4735.64326430,5.2900000000
"HIP 97233 b",6098.17364511,2.4910000000
"HD 97048 b",794.57500000,130.0000000000
"Kepler-287 c",66.00000000,
"Kepler-238 f",12.20000000,
"Kepler-11 g",25.13000000,
"NY Vir b",730.97800000,3.3000000000
"OGLE-2006-BLG-109L c",86.00000000,4.6000000000
"OGLE-2011-BLG-0265L b",280.00000000,1.8900000000
"OGLE-2015-BLG-0954L b",1200.00000000,1.2000000000
"OGLE-2014-BLG-1722L b",55.30000000,1.5000000000
"OGLE-2014-BLG-1722L b",55.00000000,1.5000000000
"OGLE-2013-BLG-1761L b",860.00000000,1.8000000000
"OGLE-2018-BLG-0516L b",20.10000000,2.2000000000
"OGLE-2019-BLG-0249L b",2264.20957147,1.8400000000
"OGLE-2015-BLG-1609L b",32.73632592,
"HN Peg b",6991.57000000,773.0000000000
"HD 95086 b",1589.00000000,55.7000000000
"USco1621 b",5085.28000000,2880.0000000000
"b Cen AB b",3464.32963630,556.0000000000
"Kepler-231 b",91.03630000,
"CT Cha b",5403.00000000,440.0000000000
"gam Cep b",2987.58702580,
"Kepler-324 b",2414.40000000,
"HD 38529 c",3299.05886466,3.2260000000
"OGLE-2003-BLG-235L b",830.00000000,4.3000000000
"KMT-2021-BLG-0320L b",31.78284070,2.5500000000
"Kepler-281 d",557.00000000,
"OGLE-2017-BLG-1237L b",1207.74794660,2.5300000000
"Kepler-79 d",10.20000000,
"Kepler-58 c",36.58960000,
"Kepler-350 d",14.90000000,
"Kepler-107 e",14.10000000,0.1263800000
"Kepler-276 b",731.20900000,
"Kepler-30 b",11.30000000,0.1800000000
"Kepler-30 b",78.60000000,
"Kepler-33 d",11.70000000,
"Kepler-240 c",102.30000000,
"Kepler-54 b",21.50000000,
"Kepler-223 c",12.40000000,
"Kepler-53 d",166.50300000,
"Kepler-62 f",35.00000000,0.7180000000
"Kepler-32 b",1303.00000000,0.0500000000
"HD 216437 b",1334.87930940,2.5700000000
"HIP 99770 b",5117.03735270,16.9000000000
"K2-417 b",699.22249540,0.0630000000
"KMT-2018-BLG-0247L b",670.61793877,2.4600000000
"Kepler-453 b",16.00000000,0.7903000000
"HD 110537 b",8612.83200129,16.7140000000
"HD 140901 c",572.09113260,11.8000000000
"HD 73267 c",1630.77755632,12.6880000000
"KMT-2021-BLG-0119L b",1897.43558979,3.2300000000
"KMT-2021-BLG-0192L b",31.78284070,2.7900000000
"OGLE-2019-BLG-0468L c",3222.78004698,5.3200000000
"KMT-2021-BLG-0748L b",130.30964687,2.3500000000
"PZ Tel b",8581.36698900,27.0000000000
"OGLE-2018-BLG-1119L b",289.22385037,4.1100000000
"OGLE-2018-BLG-1367L b",301.93698665,
"HIP 81208 C b",4703.86042360,23.0400000000
"KMT-2019-BLG-0298L b",567.95936331,5.7630000000
"HIP 66074 b",1589.14203500,0.7990000000
"Kepler-1513 c",84.54235626,
"OGLE-2019-BLG-1180L b",555.24622703,5.1900000000
"ITG 15 b",6674.39654700,435.0000000000
"MOA-2022-BLG-563L b",127.13136280,2.4000000000
"KMT-2023-BLG-1431L b",13.40000000,2.3000000000
"Kepler-20 d",10.07000000,0.3506000000
"KMT-2024-BLG-1044L b",13.68000000,
"KMT-2022-BLG-2076L b",273.33243002,4.4100000000
"KMT-2023-BLG-0119L b",83.70000000,4.0100000000
"KMT-2024-BLG-0404L b",8657.64580668,0.8500000000
"Kepler-117 b",29.87500000,0.1445000000
"Kepler-117 b",31.40000000,
"Kepler-9 c",29.90000000,0.2270000000
"HD 114783 c",467.20775829,5.0300000000
"GJ 832 b",254.26272560,3.5300000000
"51 Eri b",3464.32963630,10.4000000000
"HD 11506 d",2892.23850370,13.3000000000
"HD 62364 b",5549.28398622,6.2480000000
